TABLE_SET_NAME,TABLE1,TABLE2,JOIN_COUNT,JOIN_EXECUTIONS,STATIC_COEFFICIENT,DYNAMIC_COEFFICIENT,TOTAL_AFFINITY,TOTAL_AFFINITY_MODIFIED,TABLE_MAP_ID
MedicalRecord,SCH_SEQ_GROUP,SCH_SEQ_LIST,1,6,1,1,1,0.01,915
MedicalRecord,SUBSCRIPTION,SUBSCRIPTION_FILTER_MSG,1,388,1,1,1,0.01,916
MedicalRecord,ORD_CAT_SENT_R,ORDER_SENTENCE,1,8,0.14286,0.05229,0.09758,0.01,917
MedicalRecord,ORC_RESOURCE_LIST,LOC_RESOURCE_R,1,74,0.2,0.68519,0.4426,0.01,918
MedicalRecord,ORC_RESOURCE_LIST,RAD_EXAM_ROOM,1,4,0.2,0.04167,0.12084,0.01,919
MedicalRecord,ORC_RESOURCE_LIST,SERVICE_RESOURCE,2,85,0.07692,0.17562,0.12627,0.01,920
MedicalRecord,CCL_PROMPT_PROPERTIES,CCL_PROMPT_DEFINITIONS,1,8,1,1,1,0.01,921
MedicalRecord,PFT_QUEUE_ITEM,PFT_WF_PROCESS_MODEL,1,144,0.5,0.5,0.5,0.01,922
MedicalRecord,ORDER_INGREDIENT,ACT_PW_COMP,2,49,0.01754,0.03707,0.02731,0.01,923
MedicalRecord,ORDER_INGREDIENT,DISCRETE_TASK_ASSAY,1,9,0.00685,0.00346,0.00516,0.01,924
MedicalRecord,ORDER_INGREDIENT,LONG_TEXT,1,9,0.00368,0.00127,0.00248,0.01,925
MedicalRecord,ORDER_INGREDIENT,ORDERS,64,646,0.13474,0.0442,0.08947,0.01,926
MedicalRecord,ORDER_INGREDIENT,ORDER_ACTION,7,145,0.02181,0.0224,0.02211,0.01,927
MedicalRecord,ORDER_INGREDIENT,ORDER_CATALOG,56,482,0.31111,0.17572,0.24342,0.01,928
MedicalRecord,ORDER_INGREDIENT,ORDER_CATALOG_SYNONYM,55,364,0.26829,0.07821,0.17325,0.01,929
MedicalRecord,ORDER_INGREDIENT,ORDER_COMMENT,2,49,0.01471,0.03107,0.02289,0.01,930
MedicalRecord,ORDER_INGREDIENT,ORDER_PRODUCT,7,19,0.06796,0.01655,0.04226,0.01,931
MedicalRecord,ORDER_INGREDIENT,ORDER_INGREDIENT_DOSE,4,30,0.04,0.02988,0.03494,0.01,932
MedicalRecord,ORDER_INGREDIENT,ORDER_IV_INFO,26,191,0.22807,0.17951,0.20379,0.01,933
MedicalRecord,ORDER_INGREDIENT,ORDER_DETAIL,5,66,0.02941,0.01392,0.02167,0.01,934
MedicalRecord,ORDER_INGREDIENT,ORDER_DISPENSE,3,52,0.02542,0.0295,0.02746,0.01,935
MedicalRecord,ORDER_INGREDIENT,CODE_VALUE_EVENT_R,3,27,0.02703,0.01969,0.02336,0.01,936
MedicalRecord,ORDER_INGREDIENT,ENCOUNTER,3,99,0.00645,0.00197,0.00421,0.01,937
MedicalRecord,ORDER_INGREDIENT,ORDER_TASK_XREF,1,9,0.00971,0.00771,0.00871,0.01,938
MedicalRecord,ORDER_INGREDIENT,PHARMACY_NOTES,2,49,0.01923,0.04356,0.0314,0.01,939
MedicalRecord,ORDER_INGREDIENT,MED_IDENTIFIER,1,8,0.00833,0.00458,0.00646,0.01,940
MedicalRecord,DM_INFO,REMOTE_DEVICE,1,26,0.00645,0.00531,0.00588,0.01,941
MedicalRecord,DM_INFO,OUTPUT_DEST,1,26,0.00571,0.00402,0.00487,0.01,942
MedicalRecord,DM_INFO,PERSON,1,1,0.00226,0.00001,0.00114,0.01,943
MedicalRecord,DM_INFO,DM_PROCESS_QUEUE,1,2,0.00578,0.00039,0.00309,0.01,944
MedicalRecord,DM_INFO,DELIVERY_CLASS_QUEUE,1,26,0.00645,0.00531,0.00588,0.01,945
MedicalRecord,DM_INFO,ENCOUNTER,1,1,0.00191,0.00002,0.00097,0.01,946
MedicalRecord,DM_INFO,STATION,1,26,0.00645,0.00531,0.00588,0.01,947
MedicalRecord,PROFILE_TASK_R,DISCRETE_TASK_ASSAY,18,336,0.27692,0.1791,0.22801,0.01,948
MedicalRecord,PROFILE_TASK_R,ORDER_RADIOLOGY,4,32,0.02857,0.01332,0.02095,0.01,949
MedicalRecord,PROFILE_TASK_R,RAD_EXAM,3,12,0.04225,0.01081,0.02653,0.01,950
MedicalRecord,PROFILE_TASK_R,RAD_REPORT,3,12,0.03947,0.01023,0.02485,0.01,951
MedicalRecord,PROFILE_TASK_R,RAD_REPORT_PRSNL,2,8,0.03226,0.0107,0.02148,0.01,952
MedicalRecord,PERSON_PLAN_RELTN,ENCNTR_PLAN_RELTN,1,6,0.03125,0.0027,0.01698,0.01,953
MedicalRecord,PERSON_PLAN_RELTN,HEALTH_PLAN,3,44,0.1,0.02319,0.0616,0.01,954
MedicalRecord,PERSON_PLAN_RELTN,HP_FINANCIAL,1,20,0.0625,0.04024,0.05137,0.01,955
MedicalRecord,PERSON_PLAN_RELTN,ORGANIZATION,1,20,0.01351,0.0059,0.00971,0.01,956
MedicalRecord,PERSON_PLAN_RELTN,ORG_PLAN_RELTN,1,2,0.04167,0.00245,0.02206,0.01,957
MedicalRecord,PERSON_PLAN_RELTN,PERSON_ORG_RELTN,1,2,0.01887,0.00073,0.0098,0.01,958
MedicalRecord,ORGANIZATION,ENCOUNTER,4,463,0.00935,0.00894,0.00915,0.01,959
MedicalRecord,ORGANIZATION,LOCATION,6,31,0.05405,0.00413,0.02909,0.01,960
MedicalRecord,ORGANIZATION,ORDER_DETAIL,1,14,0.00725,0.00208,0.00467,0.01,961
MedicalRecord,ORGANIZATION,ORG_TYPE_RELTN,10,612,0.16129,0.20816,0.18473,0.01,962
MedicalRecord,ORGANIZATION,PERSON_PLAN_RELTN,1,20,0.01351,0.0059,0.00971,0.01,963
MedicalRecord,ORGANIZATION,PRSNL_ORG_RELTN,1,4,0.0102,0.00046,0.00533,0.01,964
MedicalRecord,ORGANIZATION,DEVICE_XREF,1,14,0.01563,0.00471,0.01017,0.01,965
MedicalRecord,ORGANIZATION,ENCNTR_ALIAS,1,264,0.00641,0.02993,0.01817,0.01,966
MedicalRecord,ORGANIZATION,HP_FINANCIAL,1,20,0.01538,0.00674,0.01106,0.01,967
MedicalRecord,ORGANIZATION,PRSNL,3,91,0.0098,0.00128,0.00554,0.01,968
MedicalRecord,ORGANIZATION,RAD_EXAM,1,79,0.0099,0.02336,0.01663,0.01,969
MedicalRecord,ORGANIZATION,ORDER_RADIOLOGY,1,79,0.00585,0.01683,0.01134,0.01,970
MedicalRecord,ORGANIZATION,PERSON,3,126,0.00862,0.00187,0.00525,0.01,971
MedicalRecord,ORGANIZATION,PERSON_ORG_RELTN,5,212,0.05102,0.04247,0.04675,0.01,972
MedicalRecord,ORGANIZATION,TRACK_GROUP,1,4,0.01408,0.00126,0.00767,0.01,973
MedicalRecord,ORGANIZATION,ENCNTR_ORG_RELTN,3,10,0.04225,0.00306,0.02266,0.01,974
MedicalRecord,ORGANIZATION,ORG_PLAN_RELTN,5,115,0.07246,0.03622,0.05434,0.01,975
MedicalRecord,ORGANIZATION,PERSON_PATIENT,1,79,0.01053,0.00783,0.00918,0.01,976
MedicalRecord,ORGANIZATION,SERVICE_RESOURCE,1,8,0.01163,0.00234,0.00699,0.01,977
MedicalRecord,ORGANIZATION,ORGANIZATION_ALIAS,1,4,0.01493,0.00118,0.00806,0.01,978
MedicalRecord,ORGANIZATION,HEALTH_PLAN,2,110,0.025,0.02557,0.02529,0.01,979
MedicalRecord,ORGANIZATION,ORDERS,1,14,0.00199,0.00081,0.0014,0.01,980
MedicalRecord,ORGANIZATION,LOC_RESOURCE_R,1,4,0.01563,0.00132,0.00848,0.01,981
MedicalRecord,ORGANIZATION,LOGICAL_DOMAIN,1,12,0.01429,0.00069,0.00749,0.01,982
MedicalRecord,ORGANIZATION,CODE_VALUE,1,4,0.0018,0.00006,0.00093,0.01,983
MedicalRecord,ORGANIZATION,ORG_ALIAS_POOL_RELTN,1,4,0.0122,0.00082,0.00651,0.01,984
MedicalRecord,ORGANIZATION,OUTPUT_DEST,1,14,0.0122,0.0031,0.00765,0.01,985
MedicalRecord,CONTAINER_ACCESSION,COLLECTION_CLASS,1,235,0.11111,0.58313,0.34712,0.01,986
MedicalRecord,CONTAINER_ACCESSION,CONTAINER,7,359,0.5,0.42637,0.46319,0.01,987
MedicalRecord,CONTAINER_ACCESSION,LONG_TEXT,1,235,0.00549,0.03762,0.02156,0.01,988
MedicalRecord,CONTAINER_ACCESSION,ORDER_CONTAINER_R,6,124,0.46154,0.19745,0.3295,0.01,989
MedicalRecord,CONTAINER_ACCESSION,ORDER_SERV_RES_CONTAINER,6,124,0.46154,0.19714,0.32934,0.01,990
MedicalRecord,CONTAINER_ACCESSION,SERVICE_RESOURCE,1,20,0.03125,0.02372,0.02749,0.01,991
MedicalRecord,CONTAINER_ACCESSION,V500_SPECIMEN,6,339,0.66667,0.82482,0.74575,0.01,992
MedicalRecord,MSG_EVENT_GRP,MSG_CATEGORY,3,20,0.21429,0.37037,0.29233,0.01,993
MedicalRecord,MSG_EVENT_GRP,MSG_CFG_CAT_RELTN,2,6,0.15385,0.11538,0.13462,0.01,994
MedicalRecord,MSG_EVENT_GRP,MSG_COLUMN_GRP,2,16,0.4,0.34783,0.37392,0.01,995
MedicalRecord,MSG_EVENT_GRP,MSG_COLUMN_GRP_DTL_RELTN,2,16,0.28571,0.30769,0.2967,0.01,996
MedicalRecord,MSG_EVENT_GRP,MSG_CONFIG,2,6,0.11765,0.00117,0.05941,0.01,997
MedicalRecord,MSG_EVENT_GRP,MSG_ENCNTR_GRP,2,16,0.5,0.72727,0.61364,0.01,998
MedicalRecord,MSG_EVENT_GRP,MSG_ENCNTR_GRP_DTL_RELTN,1,4,0.16667,0.14286,0.15477,0.01,999
MedicalRecord,MSG_EVENT_GRP,MSG_EVENT_GRP_DTL_RELTN,3,10,0.75,0.45455,0.60228,0.01,1000
MedicalRecord,MSG_EVENT_GRP,V500_EVENT_SET_CODE,2,6,0.1,0.00383,0.05192,0.01,1001
MedicalRecord,NAME_VALUE_PREFS,APP_PREFS,8,446,0.17391,0.01634,0.09513,0.01,1002
MedicalRecord,NAME_VALUE_PREFS,DCP_FORMS_DEF,1,12,0.02222,0.00045,0.01134,0.01,1003
MedicalRecord,NAME_VALUE_PREFS,DCP_INPUT_REF,1,94,0.02222,0.00351,0.01287,0.01,1004
MedicalRecord,NAME_VALUE_PREFS,DCP_SECTION_REF,1,94,0.02174,0.00349,0.01262,0.01,1005
MedicalRecord,NAME_VALUE_PREFS,DETAIL_PREFS,5,1673,0.1,0.05983,0.07992,0.01,1006
MedicalRecord,NAME_VALUE_PREFS,ORDER_TASK,1,12,0.01667,0.00043,0.00855,0.01,1007
MedicalRecord,NAME_VALUE_PREFS,VIEW_PREFS,4,850,0.09091,0.03168,0.0613,0.01,1008
MedicalRecord,CHARGE_EVENT_MOD,CHARGE_EVENT,2,202,0.05882,0.04733,0.05308,0.01,1009
MedicalRecord,CHARGE_EVENT_MOD,CHARGE_EVENT_ACT,2,202,0.125,0.06134,0.09317,0.01,1010
MedicalRecord,EEM_ABN_CHECK,EEM_ABN_ACTION,2,6,0.08333,0.14634,0.11484,0.01,1011
MedicalRecord,ENCNTR_ORG_RELTN,ORGANIZATION,3,10,0.04225,0.00306,0.02266,0.01,1012
MedicalRecord,ENCNTR_ORG_RELTN,ORGANIZATION_ALIAS,1,4,0.05882,0.00517,0.032,0.01,1013
MedicalRecord,ENCNTR_ORG_RELTN,PFT_ENCNTR,1,3,0.02222,0.00052,0.01137,0.01,1014
MedicalRecord,ALT_SEL_LIST,ALT_SEL_CAT,8,575,0.61538,0.91707,0.76623,0.01,1015
MedicalRecord,ALT_SEL_LIST,CODE_VALUE_EVENT_R,1,3,0.04167,0.00301,0.02234,0.01,1016
MedicalRecord,ALT_SEL_LIST,OCS_FACILITY_R,2,10,0.2,0.0165,0.10825,0.01,1017
MedicalRecord,ALT_SEL_LIST,ORDER_CATALOG,2,10,0.01379,0.00355,0.00867,0.01,1018
MedicalRecord,ALT_SEL_LIST,ORDER_CATALOG_ITEM_R,1,144,0.05882,0.12903,0.09393,0.01,1019
MedicalRecord,ALT_SEL_LIST,ORDER_CATALOG_SYNONYM,3,13,0.01786,0.00282,0.01034,0.01,1020
MedicalRecord,ALT_SEL_LIST,ORDER_SENTENCE,2,10,0.14286,0.0134,0.07813,0.01,1021
MedicalRecord,ALT_SEL_LIST,ORDER_TASK,1,205,0.03846,0.15018,0.09432,0.01,1022
MedicalRecord,ALT_SEL_LIST,PATHWAY_CATALOG,2,10,0.09091,0.00835,0.04963,0.01,1023
MedicalRecord,ALT_SEL_LIST,PW_CAT_FLEX,2,10,0.14286,0.01558,0.07922,0.01,1024
MedicalRecord,ALT_SEL_LIST,REGIMEN_CATALOG,2,10,0.22222,0.01658,0.1194,0.01,1025
MedicalRecord,ALT_SEL_LIST,REGIMEN_CAT_SYNONYM,2,10,0.22222,0.01658,0.1194,0.01,1026
MedicalRecord,SCH_APPT_LOC,LOCATION,2,58,0.0339,0.01244,0.02317,0.01,1027
MedicalRecord,SCH_APPT_LOC,SCH_ACTION_LOC,1,3,0.11111,0.02344,0.06728,0.01,1028
MedicalRecord,SCH_APPT_LOC,SCH_ACTION_ROLE,1,3,0.16667,0.02521,0.09594,0.01,1029
MedicalRecord,SCH_APPT_LOC,SCH_APPT_ROUTING,2,7,0.28571,0.05738,0.17155,0.01,1030
MedicalRecord,SCH_APPT_LOC,SCH_APPT_TYPE,2,106,0.18182,0.62722,0.40452,0.01,1031
MedicalRecord,BLOB_REFERENCE,ACCESSION_ORDER_R,1,16,0.01449,0.009,0.01175,0.01,1032
MedicalRecord,BLOB_REFERENCE,CODE_VALUE,39,40,0.078,0.00058,0.03929,0.01,1033
MedicalRecord,BLOB_REFERENCE,CODE_VALUE_EXTENSION,2,32,0.0069,0.00122,0.00406,0.01,1034
MedicalRecord,BLOB_REFERENCE,ORD_RQSTN_ORD_R,1,16,0.01695,0.03441,0.02568,0.01,1035
MedicalRecord,BLOB_REFERENCE,PPR_CONSENT_POLICY,2,244,0.04082,0.40599,0.22341,0.01,1036
MedicalRecord,BLOB_REFERENCE,PPR_CONSENT_STATUS,2,244,0.04255,0.69516,0.36886,0.01,1037
MedicalRecord,BLOB_REFERENCE,PRSNL,2,244,0.00692,0.00357,0.00525,0.01,1038
MedicalRecord,BLOB_REFERENCE,SHARED_LIST_GTTD,1,16,0.00847,0.00218,0.00533,0.01,1039
MedicalRecord,RAD_TECH_CMT_DATA,PRSNL,1,4,0.00377,0.00006,0.00192,0.01,1040
MedicalRecord,RAD_TECH_CMT_DATA,RAD_TECH_FIELD,1,12,0.04762,0.26667,0.15715,0.01,1041
MedicalRecord,PAT_ED_DOCUMENT,LONG_BLOB,1,4,0.03448,0.00275,0.01862,0.01,1042
MedicalRecord,PAT_ED_DOCUMENT,PAT_ED_DOC_ACTIVITY,1,8,0.09091,0.08247,0.08669,0.01,1043
MedicalRecord,PAT_ED_DOCUMENT,PAT_ED_DOC_FOLLOWUP,1,8,0.1,0.08333,0.09167,0.01,1044
MedicalRecord,PAT_ED_DOCUMENT,PAT_ED_DOC_LEAFLET_ACTIVITY,3,16,0.33333,0.19277,0.26305,0.01,1045
MedicalRecord,V500_EVENT_SET_CODE,CATALOG_EVENT_SETS,1,11,0.05556,0.0071,0.03133,0.01,1046
MedicalRecord,V500_EVENT_SET_CODE,CE_EVENT_PRSNL,1,8,0.02941,0.00306,0.01624,0.01,1047
MedicalRecord,V500_EVENT_SET_CODE,CLINICAL_EVENT,1,8,0.00444,0.00022,0.00233,0.01,1048
MedicalRecord,V500_EVENT_SET_CODE,CODE_VALUE,1,1124,0.00195,0.01621,0.00908,0.01,1049
MedicalRecord,V500_EVENT_SET_CODE,ENCOUNTER,1,8,0.00258,0.00016,0.00137,0.01,1050
MedicalRecord,V500_EVENT_SET_CODE,MSG_CATEGORY,1,4,0.03333,0.0025,0.01792,0.01,1051
MedicalRecord,V500_EVENT_SET_CODE,MSG_CFG_CAT_RELTN,2,6,0.07407,0.0038,0.03894,0.01,1052
MedicalRecord,V500_EVENT_SET_CODE,MSG_CONFIG,2,6,0.06452,0.0009,0.03271,0.01,1053
MedicalRecord,V500_EVENT_SET_CODE,MSG_EVENT_GRP,2,6,0.1,0.00383,0.05192,0.01,1054
MedicalRecord,V500_EVENT_SET_CODE,MSG_EVENT_GRP_DTL_RELTN,2,6,0.10526,0.00386,0.05456,0.01,1055
MedicalRecord,V500_EVENT_SET_CODE,PERSON,1,8,0.00327,0.00012,0.0017,0.01,1056
MedicalRecord,V500_EVENT_SET_CODE,PRSNL,1,8,0.00379,0.00011,0.00195,0.01,1057
MedicalRecord,V500_EVENT_SET_CODE,TASK_ACTIVITY,1,8,0.00658,0.00246,0.00452,0.01,1058
MedicalRecord,V500_EVENT_SET_CODE,TASK_ACTIVITY_ASSIGNMENT,1,8,0.01515,0.00357,0.00936,0.01,1059
MedicalRecord,V500_EVENT_SET_CODE,V500_EVENT_SET_CANON,1,4,0.05263,0.00252,0.02758,0.01,1060
MedicalRecord,V500_EVENT_SET_CODE,V500_EVENT_SET_EXPLODE,2,121,0.04255,0.01636,0.02946,0.01,1061
MedicalRecord,ORG_SET,ORG_SET_ORG_R,3,87,0.5,0.33591,0.41796,0.01,1062
MedicalRecord,ORG_SET,ORG_SET_PRSNL_R,4,247,0.66667,0.95367,0.81017,0.01,1063
MedicalRecord,ORG_SET,ORG_SET_TYPE_R,3,87,0.5,0.33591,0.41796,0.01,1064
MedicalRecord,SCH_TEMPLATE,LONG_TEXT_REFERENCE,8,69,0.4,0.03065,0.21533,0.01,1065
MedicalRecord,SCH_TEMPLATE,SCH_EVENT_ACTION,1,17,0.01493,0.00974,0.01234,0.01,1066
MedicalRecord,SCH_TEMPLATE,SCH_SUB_LIST,7,51,0.875,0.73913,0.80707,0.01,1067
MedicalRecord,SCH_TEMPLATE,SCH_TEXT_LINK,4,41,0.36364,0.37615,0.3699,0.01,1068
MedicalRecord,CV_CASE_DATASET_R,CV_CASE,2,153,1,1,1,0.01,1069
MedicalRecord,CV_CASE_DATASET_R,CV_DATASET,2,153,1,1,1,0.01,1070
MedicalRecord,PAT_ED_SHORTCUT,PAT_ED_FAVORITES,2,16,0.66667,0.45714,0.56191,0.01,1071
MedicalRecord,PAT_ED_SHORTCUT,PAT_ED_RELTN,2,16,0.18182,0.16495,0.17339,0.01,1072
MedicalRecord,PAT_ED_SHORTCUT,PRSNL,2,16,0.00806,0.00023,0.00415,0.01,1073
MedicalRecord,DEVICE,CODE_VALUE,1,45,0.00196,0.00064,0.0013,0.01,1074
MedicalRecord,DEVICE,DEVICE_XREF,1,4,0.05263,0.00262,0.02763,0.01,1075
MedicalRecord,DEVICE,OUTPUT_DEST,13,1363,0.52,0.7929,0.65645,0.01,1076
MedicalRecord,DEVICE,OUTPUT_DEST_XREF,6,170,0.35294,0.11448,0.23371,0.01,1077
MedicalRecord,DEVICE,PC_ATTRIBUTE_VALUE,1,4,0.05556,0.00269,0.02913,0.01,1078
MedicalRecord,DEVICE,PRINTER,5,138,0.27778,0.09109,0.18444,0.01,1079
MedicalRecord,DEVICE,RAD_EXAM,1,3,0.01786,0.0015,0.00968,0.01,1080
MedicalRecord,DEVICE,RESOURCE_GROUP,1,3,0.02381,0.00125,0.01253,0.01,1081
MedicalRecord,DEVICE,SCH_ACTION_NOTIFY,5,174,0.29412,0.11717,0.20565,0.01,1082
MedicalRecord,ORDER_CONTAINER_R,ACCESSION_ORDER_R,1,60,0.02778,0.03388,0.03083,0.01,1083
MedicalRecord,ORDER_CONTAINER_R,CONTAINER,9,300,0.6,0.33822,0.46911,0.01,1084
MedicalRecord,ORDER_CONTAINER_R,CONTAINER_ACCESSION,6,124,0.46154,0.19745,0.3295,0.01,1085
MedicalRecord,ORDER_CONTAINER_R,ORDERS,1,60,0.00222,0.00412,0.00317,0.01,1086
MedicalRecord,ORDER_CONTAINER_R,ORDER_DETAIL,1,60,0.01149,0.01458,0.01304,0.01,1087
MedicalRecord,ORDER_CONTAINER_R,ORDER_SERV_RES_CONTAINER,8,272,0.57143,0.58244,0.57694,0.01,1088
MedicalRecord,ORDER_CONTAINER_R,SERVICE_RESOURCE,1,20,0.02857,0.02413,0.02635,0.01,1089
MedicalRecord,ORDER_CONTAINER_R,UCM_CASE,1,60,0.0625,0.12605,0.09428,0.01,1090
MedicalRecord,ORDER_CONTAINER_R,UCM_CASE_STEP,1,60,0.08333,0.15113,0.11723,0.01,1091
MedicalRecord,ORDER_CONTAINER_R,V500_SPECIMEN,6,132,0.5,0.21854,0.35927,0.01,1092
MedicalRecord,SERVICE_RESOURCE,ASSAY_RESOURCE_LIST,2,18,0.07692,0.03719,0.05706,0.01,1093
MedicalRecord,SERVICE_RESOURCE,CONTAINER,1,20,0.02703,0.01565,0.02134,0.01,1094
MedicalRecord,SERVICE_RESOURCE,CONTAINER_ACCESSION,1,20,0.03125,0.02372,0.02749,0.01,1095
MedicalRecord,SERVICE_RESOURCE,DEPARTMENT,1,3,0.04,0.00625,0.02313,0.01,1096
MedicalRecord,SERVICE_RESOURCE,LIBRARY_GROUP,1,8,0.03846,0.01656,0.02751,0.01,1097
MedicalRecord,SERVICE_RESOURCE,LOCATION,1,8,0.01266,0.00158,0.00712,0.01,1098
MedicalRecord,SERVICE_RESOURCE,LOCATION_GROUP,3,24,0.04762,0.00535,0.02649,0.01,1099
MedicalRecord,SERVICE_RESOURCE,LOCATION_INV_INFO,4,157,0.16,0.32708,0.24354,0.01,1100
MedicalRecord,SERVICE_RESOURCE,LOC_RESOURCE_R,2,89,0.07692,0.18388,0.1304,0.01,1101
MedicalRecord,SERVICE_RESOURCE,ORC_RESOURCE_LIST,2,85,0.07692,0.17562,0.12627,0.01,1102
MedicalRecord,SERVICE_RESOURCE,ORDER_CONTAINER_R,1,20,0.02857,0.02413,0.02635,0.01,1103
MedicalRecord,SERVICE_RESOURCE,ORDER_SERV_RES_CONTAINER,2,78,0.05882,0.10104,0.07993,0.01,1104
MedicalRecord,SERVICE_RESOURCE,ORGANIZATION,1,8,0.01163,0.00234,0.00699,0.01,1105
MedicalRecord,SERVICE_RESOURCE,RAD_EXAM_ROOM,1,3,0.03704,0.00615,0.0216,0.01,1106
MedicalRecord,SERVICE_RESOURCE,RESOURCE_GROUP,8,30,0.18605,0.02195,0.104,0.01,1107
MedicalRecord,SERVICE_RESOURCE,SECTION,2,7,0.08,0.01458,0.04729,0.01,1108
MedicalRecord,SERVICE_RESOURCE,SERV_RES_EXT_PHARM,2,137,0.06667,0.24464,0.15566,0.01,1109
MedicalRecord,SERVICE_RESOURCE,SUB_SECTION,1,3,0.04,0.00625,0.02313,0.01,1110
MedicalRecord,PACKAGE_TYPE,FILL_PRINT_ORD_HX,1,21,0.02778,0.01567,0.02173,0.01,1111
MedicalRecord,PACKAGE_TYPE,ITEM_LOCATION_COST,6,216,0.1875,0.16641,0.17696,0.01,1112
MedicalRecord,PACKAGE_TYPE,MANUFACTURER_ITEM,5,284,0.13889,0.17997,0.15943,0.01,1113
MedicalRecord,PACKAGE_TYPE,MED_COST_HX,3,213,0.08824,0.16015,0.1242,0.01,1114
MedicalRecord,PACKAGE_TYPE,MED_DEF_FLEX,5,333,0.05263,0.08218,0.06741,0.01,1115
MedicalRecord,PACKAGE_TYPE,MED_DISPENSE,1,60,0.02128,0.03066,0.02597,0.01,1116
MedicalRecord,PACKAGE_TYPE,MED_FLEX_OBJECT_IDX,5,333,0.06173,0.09468,0.07821,0.01,1117
MedicalRecord,PACKAGE_TYPE,MED_IDENTIFIER,3,213,0.05769,0.11589,0.08679,0.01,1118
MedicalRecord,PACKAGE_TYPE,MED_PRODUCT,7,365,0.17949,0.2183,0.1989,0.01,1119
MedicalRecord,PACKAGE_TYPE,QUANTITY_ON_HAND,2,140,0.0625,0.10786,0.08518,0.01,1120
MedicalRecord,TPM_RESULT,TPM_CHRG_TIER,1,39,0.5,0.5,0.5,0.01,1121
MedicalRecord,TPM_RESULT,TPM_RULE_DEF,1,39,0.5,0.5,0.5,0.01,1122
MedicalRecord,TPM_RESULT,TPM_RULE_TIER,1,39,0.5,0.5,0.5,0.01,1123
MedicalRecord,PW_CAT_FLEX,ALT_SEL_CAT,2,10,0.11765,0.01567,0.06666,0.01,1124
MedicalRecord,PW_CAT_FLEX,ALT_SEL_LIST,2,10,0.14286,0.01558,0.07922,0.01,1125
MedicalRecord,PW_CAT_FLEX,OCS_FACILITY_R,2,10,0.25,0.19231,0.22116,0.01,1126
MedicalRecord,PW_CAT_FLEX,ORDER_CATALOG,2,10,0.01399,0.00442,0.00921,0.01,1127
MedicalRecord,PW_CAT_FLEX,ORDER_CATALOG_SYNONYM,2,10,0.01198,0.00247,0.00723,0.01,1128
MedicalRecord,PW_CAT_FLEX,ORDER_SENTENCE,2,10,0.16667,0.05208,0.10938,0.01,1129
MedicalRecord,PW_CAT_FLEX,PATHWAY_CATALOG,5,33,0.29412,0.05323,0.17368,0.01,1130
MedicalRecord,PW_CAT_FLEX,PW_EVIDENCE_RELTN,2,13,0.2,0.17568,0.18784,0.01,1131
MedicalRecord,PW_CAT_FLEX,PW_CAT_SYNONYM,2,13,0.18182,0.2,0.19091,0.01,1132
MedicalRecord,PW_CAT_FLEX,REGIMEN_CATALOG,2,10,0.28571,0.20408,0.2449,0.01,1133
MedicalRecord,PW_CAT_FLEX,REGIMEN_CAT_SYNONYM,2,10,0.28571,0.20408,0.2449,0.01,1134
MedicalRecord,EXPEDITE_TRIGGER,EXPEDITE_PARAMS,2,48,1,1,1,0.01,1135
MedicalRecord,EXPEDITE_TRIGGER,EXPEDITE_PARAMS_R,2,48,1,1,1,0.01,1136
MedicalRecord,MATCH_TAG_PARMS,CODE_VALUE,1,132,0.00199,0.0019,0.00195,0.01,1137
MedicalRecord,CODE_CDF_EXT,CODE_VALUE,2,9,0.00402,0.00013,0.00208,0.01,1138
MedicalRecord,ENCNTR_PLAN_RELTN,ENCNTR_FINANCIAL,2,679,0.1,0.38536,0.24268,0.01,1139
MedicalRecord,ENCNTR_PLAN_RELTN,ENCOUNTER,4,827,0.01036,0.01645,0.01341,0.01,1140
MedicalRecord,ENCNTR_PLAN_RELTN,HEALTH_PLAN,4,583,0.11111,0.21992,0.16552,0.01,1141
MedicalRecord,ENCNTR_PLAN_RELTN,ORG_PLAN_RELTN,1,4,0.03226,0.0019,0.01708,0.01,1142
MedicalRecord,ENCNTR_PLAN_RELTN,PERSON_ORG_RELTN,2,8,0.0339,0.00199,0.01795,0.01,1143
MedicalRecord,ENCNTR_PLAN_RELTN,PERSON_PLAN_RELTN,1,6,0.03125,0.0027,0.01698,0.01,1144
MedicalRecord,ENCNTR_PLAN_RELTN,PFT_ENCNTR,1,144,0.01887,0.02055,0.01971,0.01,1145
MedicalRecord,HEALTH_PLAN,BILLING_ENTITY,1,144,0.0303,0.05143,0.04087,0.01,1146
MedicalRecord,HEALTH_PLAN,CODE_VALUE_OUTBOUND,1,7,0.04762,0.0047,0.02616,0.01,1147
MedicalRecord,HEALTH_PLAN,EEM_BENEFIT,1,3,0.05,0.00204,0.02602,0.01,1148
MedicalRecord,HEALTH_PLAN,EEM_BENEFIT_ALLOC,1,3,0.05,0.00204,0.02602,0.01,1149
MedicalRecord,HEALTH_PLAN,ENCNTR_PLAN_RELTN,4,583,0.11111,0.21992,0.16552,0.01,1150
MedicalRecord,HEALTH_PLAN,ENCOUNTER,2,148,0.00515,0.00292,0.00404,0.01,1151
MedicalRecord,HEALTH_PLAN,HP_FINANCIAL,1,20,0.04348,0.01333,0.02841,0.01,1152
